order_id,restaurant_lat,restaurant_lng,delivery_lat,delivery_lng,order_hour,order_day,weather,traffic,delivery_time
257,37.58723095483216,126.8601574180101,37.50348927035101,127.0076220941073,19.0,4,Clear,Medium,47.11850653463504
258,37.53920595933499,126.94747836402243,37.4860854820642,126.86187563415085,9.0,3,Rain,High,54.096722400280804
259,37.514012234017876,126.81926268112254,37.463389317558224,126.9175578119564,13.0,2,,Low,44.42983499759997
260,37.41943529875415,126.97459142057431,37.48691919217174,127.06870243328562,11.0,0,Clear,,52.30761793619077
261,37.52300144533984,126.88069802133053,37.55477593114603,126.86129491501968,9.0,4,Clear,Low,18.24883343056909
262,37.598010770020856,127.03926773019116,37.52038468620302,126.95234151918763,20.0,0,Rain,High,53.7474858094179
263,37.428016803047306,126.89310858767706,37.57850465799097,126.9257814983498,11.0,4,Rain,Medium,60.0
264,37.50366593047275,126.93656604472454,37.488676002875835,126.80543721231372,22.0,1,Clear,Medium,49.416757125904105
265,37.57547461438559,126.80348616197243,37.521417915743754,127.03782743407184,14.0,0,Clear,Medium,60.0
266,37.54815372355084,126.82173406633837,37.5262615106184,126.82071377189438,22.0,1,Clear,High,34.6277373849772
267,37.53940314819906,126.917748066922,37.51833943246127,126.94227650629308,15.0,0,Cloudy,Low,24.578921090433962
268,37.54049681679742,126.94398165041514,37.540526754617105,126.96820348848168,16.0,2,Clear,Medium,28.11978733079859
269,37.47189823024395,126.98000616443579,37.44748669367496,126.98852793698437,21.0,3,Cloudy,High,34.96058141615756
270,37.4587183688529,126.88749877361279,37.50247275550916,127.00658948879236,19.0,5,Clear,Medium,37.8079921926703
271,37.561872231095705,127.00849456583796,37.420844960561666,126.87598171505681,12.0,5,Clear,Low,53.2472484516424
272,37.56202267893584,127.05803671915676,37.47690226552896,126.80299363299753,11.0,5,,Medium,60.0
273,37.57341446371602,127.033955296668,37.497533413724256,127.01703309870646,13.0,1,Clear,Medium,32.867774170799876
274,37.58264811051129,126.8118856476045,37.530444851909095,126.96069697980427,17.0,6,Clear,High,57.37655074628534
275,37.50226847977219,126.94415208417735,37.59010621051724,127.05083531096217,21.0,4,Clear,High,54.109817825312376
276,37.50030325893744,126.83147905352546,37.52013021330967,127.04641650887021,14.0,5,Clear,Medium,54.47145619674199
277,37.55965903579336,126.87261350475876,37.548718783235316,127.05299785033635,17.0,2,Clear,High,60.0
278,37.52999278615555,127.09599877798014,37.50125321189904,126.94552839799385,14.0,5,Clear,Medium,47.933952783733126
279,37.54039337545154,126.84274866287045,37.52682080627527,126.90008851875106,10.0,0,Rain,Low,36.302067274883164
280,37.55915853388722,126.94966644603541,37.414186443226754,127.0374674607774,21.0,1,Clear,Low,48.63734502661682
281,37.57800106836351,126.98544672029543,37.45087831616837,126.93538823390877,13.0,6,Clear,Medium,51.097605061778495
282,37.467599031370305,127.01073949116322,37.47237061864103,126.85503265892103,20.0,0,Clear,Low,47.37415376462267
283,37.47511659052799,126.96789460504607,37.4944986710013,127.05649220586844,19.0,6,Rain,High,52.43380476467812
284,37.41879638796817,126.80293125422575,37.40912974910047,127.0647679630317,17.0,0,Clear,High,60.0
285,37.51565602819924,126.8979383924732,37.42800481951066,126.93989292684205,16.0,0,Cloudy,,39.82848697789982
286,37.40718845475935,126.95531349301541,37.455362861558264,126.82270991819293,15.0,3,Cloudy,Medium,45.596324738271036
287,37.49311960362649,126.82635994974345,37.59430653818021,126.91634782697507,9.0,3,Cloudy,High,59.02022193319448
288,37.508528926941516,126.90518807936274,37.46626940142061,127.04106129783878,12.0,4,Clear,High,52.16153682905853
289,37.457308250425655,126.80996093263741,37.496408211622416,127.07053220856386,20.0,1,Cloudy,High,60.0
290,37.518166652113806,126.8235735491465,37.439219542547676,126.86104182274927,15.0,2,Clear,Medium,37.96133280537063
291,37.406100049987806,126.91907698286047,37.522156014215156,126.82009208360758,19.0,2,Clear,High,59.43941777668252
292,37.40746963774984,126.83981472621292,37.45613664310319,127.06320513593985,15.0,2,Cloudy,Medium,60.0
293,37.56452011213193,126.97026225447846,37.44139851568769,126.91682148169366,14.0,0,Clear,Medium,41.586746010388936
294,37.47203812828225,127.00683949074117,37.5033145256892,126.96252828928027,,3,Cloudy,Low,26.265292603671405
295,37.42541210253037,127.04017600973272,37.40110115983208,127.09041974361523,19.0,1,Clear,Low,28.18041974221154
296,37.504448652010964,126.86004507327344,37.40153280652984,126.81996941837427,21.0,0,Cloudy,Medium,45.58863365598718
297,37.55399871061972,126.85024477467772,37.44381376182037,126.99449540223563,,6,Clear,Low,54.846670074291566
298,37.443164205499365,126.83137035210032,37.40734427250016,126.82223162677246,18.0,3,Clear,Low,23.60329080727861
299,37.524578095163804,126.99092907486309,37.42160515082614,126.91264067853994,11.0,3,Clear,High,49.97072753010475
300,37.41706949299875,127.01194271794607,37.46777212986775,127.04114436355803,12.0,5,Rain,Low,32.31393302099083
301,37.41033634423372,126.80947584344769,37.560517135915966,126.9300416698267,22.0,5,Clear,Medium,58.8264824685428
302,37.50627092631363,127.0808636738731,37.51440972867386,127.09915470617088,11.0,1,Clear,Medium,17.06187562605479
303,37.50812702432202,126.81559138509544,37.502533545191284,126.96771778548397,9.0,6,Clear,High,60.0
304,37.527485980299645,126.96238890059031,37.45869776464163,126.89634864579078,18.0,1,Cloudy,Medium,43.39682521657343
305,37.545218266744534,127.01271815583527,37.58635074388656,126.86603339777142,13.0,1,Clear,Low,49.149644238034696
306,37.59517041589251,127.06129073712383,37.47940300824744,126.90515616028584,9.0,0,Clear,Medium,54.13239492561418
307,37.503260069660236,127.01422607963973,37.417418553359155,126.91175998212786,9.0,4,Clear,High,57.46799334742438
308,37.464591294588246,127.04051842492093,37.52341330322356,126.82061410331718,10.0,1,Clear,High,60.0
309,37.55903723895374,126.90183505776284,37.42276767869532,126.91087225982803,21.0,5,Clear,Medium,43.35114466073125
310,37.454166450252416,127.04444753412395,37.46904462856034,126.93927155592176,12.0,4,Clear,Medium,43.558825014677396
311,37.487794284141124,126.8240344539154,37.501482387743565,127.01682132567164,14.0,0,Cloudy,High,60.0
312,37.415691276268454,127.06844499681816,37.57484450493703,126.99701884541648,16.0,4,Clear,Low,45.25592045844066
313,37.40507014868309,126.96427771284611,37.49870931606802,127.01262969656874,21.0,2,Clear,Medium,42.55585096899441
314,37.592529682935584,127.04518933098875,37.540451753206334,126.80250910456306,11.0,6,Clear,Medium,60.0
315,37.567196024102444,126.93569548535548,37.59856336779981,126.86530021987416,9.0,4,Rain,Low,36.61012565754694
316,37.53919484121874,126.99307330855895,37.426297823979596,126.99850528651996,11.0,1,Rain,,54.10327356359648
317,37.48179058888285,126.95792079828082,37.4549463051039,126.94519681045392,20.0,0,Cloudy,Low,18.941142057539544
318,37.43465886401417,127.0194768565266,37.47891521511953,126.8015940427005,11.0,6,Clear,Medium,59.98214368213318
319,37.43128740853422,126.82448899460917,37.48436563570777,127.04134839272955,13.0,1,Clear,,60.0
320,37.45004857963292,126.81810562519716,37.48220421505311,127.0318428719871,19.0,6,Clear,,58.30466288869104
321,37.509845332941225,126.87413097020304,37.581522200511316,126.96452574889807,20.0,5,Clear,High,47.92302480700375
322,37.54291918454001,126.84786340403396,37.54280652889337,126.81993899773288,20.0,2,Clear,Low,23.013710016701147
323,37.532039475343545,127.06153506997765,37.52158104281814,127.02995451485977,12.0,5,Cloudy,Medium,31.246133994371718
324,37.455986779389185,126.86576419620741,37.461874543572556,126.9751140763194,21.0,1,Rain,Low,47.4760719882623
325,37.59097305613264,127.09275957674573,37.56475807684426,127.03458799314738,12.0,1,Cloudy,High,42.391716470974586
326,37.547579383339155,126.90106873753133,37.591012102297,127.02552409771874,17.0,1,Clear,High,55.17100141824413
327,37.51087081050228,126.8546353747066,37.56423965651005,127.04090062158734,15.0,3,Cloudy,,60.0
328,37.52234414924687,127.03690955214275,37.40031302103829,126.95540241992138,,2,Clear,High,60.0
329,37.483920012485555,126.99761233265026,37.527280274036684,126.84209735545805,11.0,6,Clear,Medium,49.85169245218963
330,37.44954619790023,126.94945871493594,37.41022707628842,127.0013472420139,14.0,1,Cloudy,High,49.33651065563376
331,37.471194535730255,126.96660906528129,37.45152144406674,126.98614213551559,11.0,1,Clear,High,32.64928779020905
332,37.55156922209287,127.01576053348167,37.411904940069554,127.02267595615972,14.0,6,Clear,High,50.84054422102613
333,37.40287869772595,126.86853642239939,37.52075909058988,126.85096430181521,19.0,5,Clear,Medium,47.94082039338548
334,37.42321452810138,127.09890017481702,37.537317982698525,126.85849255997009,21.0,5,Cloudy,Low,60.0
335,37.40920052840435,127.09243794864403,37.42289752761318,127.06712285516579,19.0,1,Cloudy,Medium,31.30997457474574
336,37.408145760463796,126.99509770590407,37.476767776608995,127.02499333953561,21.0,0,Clear,Low,33.641844987614014
337,37.571092116802205,126.85986273527874,37.491247301791105,127.0724685466101,21.0,3,Cloudy,Medium,60.0
338,37.54073157187601,127.00406847272939,37.47381060435218,127.02761459634917,20.0,5,Clear,Medium,32.41177397765643
339,37.494834765817465,126.82165952269375,37.42420500009704,126.97914659179709,,0,,Medium,57.44712897453685
340,37.4195668321302,126.80919575066174,37.48378955803749,126.99623982110836,14.0,3,Cloudy,Low,57.5547849312856
341,37.498323175023366,126.87730486655336,37.55023560956168,127.06673837718199,20.0,1,Cloudy,Low,59.34113531509815
342,37.49469435415611,126.93878688702179,37.41420153290665,126.97364202635357,12.0,2,Rain,Medium,39.081869597032984
343,37.434640373982,127.0604817516225,37.41603600281638,126.9897173972985,13.0,4,Clear,High,42.97476415955991
344,37.486770329847594,127.01815072092988,37.47095425836719,126.84694301480107,21.0,4,Cloudy,Medium,55.47158133114461
345,37.479700946879476,127.02281195635999,37.58834514232379,126.94217636603483,14.0,1,Cloudy,Medium,55.0196108245433
346,37.52317001961045,126.92764800033441,37.533714529344586,127.01491913358743,19.0,5,Rain,High,54.45043081573504
347,37.52701873017353,126.90378049776409,37.53573399133451,126.8812828094949,11.0,0,Clear,Medium,25.544930238066843
348,37.40906080195441,126.91131162889538,37.47238399816757,126.86067625415735,16.0,2,Cloudy,Low,35.674685717617095
349,37.4749225229253,127.09629486912081,37.51873215824171,126.89414804246732,12.0,6,Clear,Medium,58.37259915500355
350,37.52517198314285,126.81203275742374,37.40202623680555,126.87245018839785,16.0,3,Clear,Low,47.303428818811014
351,37.50062725171602,127.06010944883673,37.52721920928191,126.86447379111091,18.0,1,Clear,High,60.0
352,37.571297968237666,126.97360262257172,37.58265738951525,126.92745525286043,18.0,2,Clear,Low,25.683720664253613
353,37.53173872632379,126.93158462575687,37.52251469366897,127.07235155416505,11.0,2,Clear,Medium,52.98497395126604
354,37.432586885416285,127.01757729812454,37.57473971869327,126.95211789402161,,5,Rain,Low,52.592626710089746
355,37.41411374948009,126.94600068242741,37.54479461109322,126.8563761142446,15.0,3,Clear,Low,44.300961719360636
356,37.52848385564126,127.06202697142449,37.424111683280735,126.82309150081426,19.0,2,Cloudy,High,60.0
357,37.40530226210832,127.07021055920337,37.58049066145717,127.00884684354138,21.0,5,Clear,Low,53.429737049688256
358,37.51715511625469,126.92651627806204,37.413288768871155,126.91483962933091,20.0,0,Clear,Low,34.72216609862606
359,37.588046048284994,126.88304833917051,37.50679349450955,127.04654928397561,17.0,5,Clear,Medium,58.12880070476874
360,37.51509483557518,126.977705098578,37.42842742475869,126.99785323059223,12.0,0,Clear,Low,33.71488402193876
361,37.477633985241305,127.073709003685,37.40234132214618,127.0388724351624,16.0,0,Clear,Low,28.597332833219525
362,37.52865764368847,126.8631986567017,37.48440685202553,126.88158381182554,11.0,6,Clear,High,38.14000361036964
363,37.4916505780983,126.98688997506903,37.45900814153083,127.0077076767383,15.0,6,Clear,High,37.333724576107215
364,37.50912335786319,126.98946806602775,37.49720009875952,126.87921859540812,11.0,2,Clear,High,49.692874878654955
365,37.58829296175531,127.01993390672457,37.51543997734691,127.08172054383508,20.0,5,Clear,High,49.56307017970303
366,37.477220527560156,126.83947030553817,37.40874781446179,126.99091228446001,,6,Clear,Medium,49.58823712359137
367,37.59223811276478,127.01474748940463,37.42460065902475,126.89735354005259,22.0,0,Clear,Low,57.33484453111393
368,37.58107012839121,127.07270975619969,37.511728479290085,126.88085355868768,19.0,6,Rain,,60.0
369,37.43915822695786,126.85390493266107,37.46863347063453,126.85727797552148,18.0,3,Rain,High,37.59127902018247
370,37.41387226017503,126.87126299747716,37.54583469750989,127.00839228766812,18.0,2,Cloudy,High,60.0
371,37.420155600275486,127.09141852821249,37.530458329718385,126.86561468389938,19.0,5,Clear,,60.0
372,37.40364436513031,126.85429308581284,37.569120872597985,126.97859097977825,19.0,5,Cloudy,Low,57.74801223837167
373,37.418888592151184,127.05631552801087,37.538498565333846,126.8793905080776,14.0,4,Cloudy,High,60.0
374,37.53660135468327,126.9476833569344,37.48598621547803,126.99859068343815,10.0,5,Cloudy,High,46.86896771081328
375,37.41423772969205,126.87416932232095,37.534593324478884,127.04448191856216,19.0,2,Clear,High,60.0
376,37.46379512605875,127.06122497038174,37.455076234851084,127.03340757294339,11.0,3,Cloudy,Low,19.073480207109412
377,37.56897506219389,126.9335915765008,37.46126269975564,127.02825539927923,14.0,5,Cloudy,Low,50.09994716808484
378,37.40465438714716,126.9544452061789,37.55779703198416,126.85631672170767,22.0,4,Clear,Low,48.86557340523098
379,37.56289369651779,126.90777001081993,37.48928390328032,126.82651548409535,12.0,2,Cloudy,High,51.75162909865714
380,37.45637095495468,126.97788525543048,37.55967606810367,127.00968464854621,14.0,0,Clear,Low,37.95733169986295
381,37.42363296552433,126.8490571617755,37.56448447473365,126.9105041641383,9.0,1,Clear,Low,46.333099911494074
382,37.539347433072834,126.91732446099553,37.57151246753226,126.929703867921,18.0,1,Clear,High,37.175547151488495
383,37.525788569355974,127.09082369670058,37.58332704716824,126.80934472783801,20.0,0,Cloudy,Low,60.0
384,37.57549440270541,126.87744002981033,37.48619704410266,126.87787293478252,9.0,6,Clear,High,42.27575284837599
385,37.54701420876078,126.99702099936238,37.463773363664224,126.81010292116234,11.0,5,Clear,Medium,60.0
386,37.56069618607697,126.89755701926741,37.51643974931882,127.06375573178038,16.0,1,Clear,High,60.0
387,37.45640691451426,127.03204193770597,37.47423448468753,126.87301900496556,16.0,6,,Medium,51.561801214181024
388,37.435487908755945,126.8392620982155,37.52021483336004,126.9672011508719,19.0,1,Clear,High,60.0
389,37.55012295032817,127.09094631352356,37.541117172528764,126.81169379619834,12.0,0,Cloudy,High,60.0
390,37.56136694785345,126.93613686241508,37.53768100369843,127.00005421739169,14.0,5,Cloudy,Low,32.8306625626932
391,37.59810102840014,126.87081513900394,37.474910577404025,126.89690820372623,16.0,5,Clear,Low,47.661257865219866
392,37.482523535382285,126.822049024199,37.43337204033975,127.0693757560873,15.0,6,Clear,Low,60.0
393,37.47440361715856,126.85092737152625,37.486105867692444,127.06643545668021,19.0,0,Clear,Medium,60.0
394,37.5552825921484,126.9559321845668,37.42851882881638,126.89758718550853,15.0,6,Rain,High,60.0
395,37.468160708050604,126.90110095292938,37.57801940703676,127.07028826870713,21.0,5,Clear,Medium,60.0
396,37.586151465120714,127.04866500976478,37.46917549214757,127.09884730204963,12.0,5,Clear,Medium,40.9375310645794
397,37.57168255036861,126.92926625709853,37.430891949444664,127.04762469923718,17.0,2,Clear,Low,45.88958744022509
398,37.48579880547501,126.87461428177629,37.40508955198115,127.05346140432657,20.0,6,Cloudy,High,60.0
399,37.5501742135583,126.9851434959812,37.5291644772573,126.87470262083272,18.0,2,Rain,High,52.58253313378147
400,37.55090857481694,127.01203316506563,37.52738046349095,126.97301071965732,14.0,0,Cloudy,Low,25.83884402470082
401,37.42062477376719,126.85011257237028,37.468120833316256,126.8201767741902,22.0,3,Cloudy,Medium,35.736083478892226
402,37.580510581335915,126.8502857648865,37.41434237776953,126.8284753810465,20.0,1,Clear,Low,45.84644355065249
403,37.501050474489574,126.81100142808006,37.48192577897905,127.09966778360999,19.0,2,Clear,Medium,60.0
404,37.56529149322155,127.02092060451969,37.46224349901268,126.89799177482777,11.0,1,Clear,Medium,52.2893994101692
405,37.464009920206124,126.99914135828654,37.535424127947,127.02445517361465,,4,Clear,Low,32.74121526236337
406,37.57910464569924,126.94238926272494,37.52115584989054,127.04199951590805,13.0,0,Clear,Medium,37.96308651790958
407,37.47784033574683,127.05325113469075,37.47291874563951,127.05740698130217,22.0,3,Clear,Medium,23.749000113366435
408,37.40216753029606,127.041701045885,37.443578510851,127.09928848922064,13.0,4,Clear,Medium,36.63808502847685
409,37.58107639528385,126.97560630931902,37.59760719323112,126.87244894557706,16.0,4,Rain,Medium,51.75695221737418
410,37.418257335357225,127.06048138415397,37.490800324239224,126.8121052480579,17.0,5,Cloudy,Low,60.0
411,37.463862727518084,126.86175236301102,37.53765484715605,126.92335745539837,21.0,4,Cloudy,High,55.83150856021628
412,37.59001239341016,126.83357588581931,37.42811059351567,126.83902420094869,17.0,0,Cloudy,High,60.0
413,37.590121429387516,126.8809248834551,37.49711793993188,126.80672776674861,21.0,2,Clear,Medium,44.123555507492284
414,37.514687577624656,126.8171260568268,37.405507343973895,126.90812804814244,14.0,0,,,45.1772116379235
415,37.52636744243396,126.9593508584003,37.50109102358209,127.03512147532257,14.0,2,Clear,High,42.98101580947821
416,37.489689104395666,127.08098170768848,37.592803481423545,126.96985420736752,17.0,4,Cloudy,High,60.0
417,37.458642154339614,126.81180306220055,37.47684134259716,126.8938333967631,12.0,4,Clear,Low,27.769939430290208
418,37.465732909073985,126.836632974203,37.40779920251498,126.99630260164781,14.0,3,,Medium,59.387841127466096
419,37.534503691215406,126.93565970848502,37.406191158183866,126.86960545409264,12.0,2,Clear,Low,47.99485561750841
420,37.55047490588753,127.08016250525837,37.477597351989374,126.80431443382162,19.0,4,Clear,Medium,60.0
421,37.55831580874517,126.89484683149303,37.432004987292636,127.02930601593093,9.0,5,Rain,Low,58.807052528496
422,37.55792362855891,126.95217044260652,37.404670419265635,126.9871229254592,15.0,1,Clear,Medium,54.000904529975685
423,37.41824122060974,126.81247185771511,37.551242722790036,127.02869078735029,22.0,3,,Medium,60.0
424,37.49888406094052,126.84450296028862,37.49170460177638,126.8116814050063,18.0,0,Cloudy,Medium,34.22034501542201
425,37.41151175200333,127.09598903688764,37.45784895439453,127.0511358883492,19.0,3,Cloudy,Medium,36.121499566460976
426,37.50990577646475,127.0895356089308,37.5800166366033,126.98585786001088,20.0,1,Rain,Medium,56.1085629505108
427,37.48830610027468,126.80148199428032,37.4232277920401,126.96901860521379,14.0,2,Rain,Medium,60.0
428,37.57754083655166,127.08554353562697,37.591183765791065,126.98738421443436,17.0,0,,Low,36.614874505405915
429,37.47018300251042,126.99173598134465,37.46279334347547,127.0593299740605,15.0,0,Cloudy,Low,31.747329940344773
430,37.42341340328552,127.060375488356,37.57768073446174,126.97608095196767,21.0,2,Cloudy,High,60.0
431,37.428598336410566,126.93642195669015,37.52058857529589,126.97428511396645,15.0,6,,Low,36.79970740935007
432,37.5523021263435,126.95467880857377,37.5653414719483,127.09720374711972,10.0,6,Clear,High,60.0
433,37.52364361266325,126.94665397407707,37.596802632642095,127.02701905012057,20.0,3,Cloudy,High,52.275702665194814
434,37.420224535224555,127.00005927726383,37.45768108756375,126.93268814163534,19.0,4,Rain,Low,37.59789648053461
435,37.416821361223,126.84189537642689,37.59222709708152,127.01221910000987,17.0,6,Rain,Medium,60.0
436,37.540193826291826,126.8089920769618,37.47789637898048,126.91676914150753,18.0,3,Clear,Medium,48.188943626272156
437,37.41455260127284,126.89237898247735,37.477102380947386,126.86866263874505,17.0,6,Clear,High,42.98056055280142
438,37.56437201185807,127.011404228821,37.4680774208509,126.97905556306632,14.0,1,Clear,High,45.824515764441486
439,37.5412484454313,126.86055603563688,37.50828152146952,127.07845462943418,21.0,5,Cloudy,High,60.0
440,37.41626975612838,127.00202972999747,37.4308290086357,127.07874185600463,11.0,4,Cloudy,Low,29.090633975267586
441,37.41696754281704,127.09097361383218,37.5107422970716,126.90257158343164,9.0,3,Clear,Medium,60.0
442,37.597327915700234,126.82817021473683,37.508340962482,126.95830323986651,12.0,5,Clear,Medium,52.888116548703486
443,37.47485415915122,127.00178063546754,37.55238036252098,126.86349076957096,22.0,5,,Medium,56.82965362434079
444,37.474128429413376,126.93312506579137,37.566729992387515,127.09868933284966,22.0,6,Clear,,50.62779978061737
445,37.5625599134515,127.06044267631324,37.488088270062484,127.09433537236038,,2,Rain,Low,35.52922091151666
446,37.589449715476775,126.85314493683421,37.4604666498703,126.99485267891222,22.0,1,Cloudy,High,60.0
447,37.59720021276458,127.00778778566784,37.45186697946342,127.04132421790324,20.0,1,Clear,Medium,45.82077621749097
448,37.55067563705179,127.05143458689443,37.43892476734097,127.01453004838511,9.0,1,Clear,Medium,47.54734817488179
449,37.475251917106185,127.0833842658422,37.411529516439806,126.97794746571184,11.0,4,Clear,Medium,49.285287331887574
450,37.41670014333973,127.00497440848689,37.46848959576694,126.81600439909667,22.0,0,Rain,High,60.0
451,37.55542938318549,126.94915242920253,37.454049538426155,126.93642930276579,22.0,4,Clear,High,51.09890465084795
452,37.51168084994716,126.98535417206035,37.59328347717328,127.00243589065022,12.0,3,,Low,32.07613540142016
453,37.484844401849394,127.06067149534361,37.51154176525001,127.0032594841651,21.0,5,Clear,Low,27.377821440842816
454,37.58127087701895,126.97118292399165,37.4694554078061,126.9119367855267,21.0,5,Cloudy,Low,42.30922891253744
455,37.42223949646123,126.80911611790904,37.51609352019874,127.0825075959974,22.0,0,Cloudy,High,60.0
456,37.498525020858175,127.07928460865209,37.42783934026914,126.85020710967103,16.0,3,Cloudy,Medium,60.0
457,37.40227072895348,127.00685802530947,37.48880874984044,126.95010783386466,17.0,0,Clear,Medium,41.4900233248615
458,37.493732128398825,127.00295401573317,37.52524686428421,127.00726519296524,11.0,5,Clear,Medium,26.240648454811495
459,37.41126065513637,126.86470254571931,37.49777956635849,127.00914074176754,14.0,6,Clear,Medium,55.90976000921934
460,37.42376358325361,126.99766564106979,37.48035576013086,126.99459168703063,18.0,4,Cloudy,High,41.61569056303549
461,37.42350524935542,126.91815932169624,37.59876967777994,126.88258646403555,19.0,1,,Medium,55.279498864716516
462,37.52984206042321,126.99536989311244,37.57606295242979,126.84686197060599,13.0,5,Clear,Low,43.49331654748245
463,37.549208975853084,126.83197790909239,37.52468119163189,126.99078209804802,14.0,2,Rain,Low,55.35390368390919
464,37.51667375301943,126.9973535913809,37.51387547223646,126.97979063484183,12.0,1,Rain,Medium,33.77160819211507
465,37.59243450969491,127.09982411773119,37.524132095964916,126.85380680308677,18.0,5,Clear,High,60.0
466,37.47497411590474,126.81446361165817,37.44026242156448,127.01154174367116,14.0,4,Clear,Medium,60.0
467,37.45714241725637,127.09315225526639,37.479027548652866,126.9365515975201,15.0,0,Clear,High,59.32362883976721
468,37.573719825637895,126.92207238821686,37.40789190657818,127.00032817748094,17.0,6,Cloudy,High,60.0
469,37.44471916770389,127.06122603510117,37.495109207497364,127.05121012393104,18.0,6,Cloudy,Low,26.511594513574583
470,37.592644507888124,127.03471564521747,37.50860491679153,126.85091852857308,15.0,1,Clear,Low,56.1116459840062
471,37.402430894937964,126.970104878296,37.44554994722064,126.80574346039904,14.0,4,Clear,Low,45.584397227581285
472,37.593975765341526,127.02153476277539,37.592805769433106,127.03373077591873,9.0,6,Cloudy,High,33.50017214981424
473,37.40863198239011,127.0635546683904,37.58189092218745,126.98290922754578,10.0,6,,Low,58.53557857517139
474,37.578228622739616,126.9212420964953,37.54442864709118,127.00989187088663,9.0,3,Clear,Medium,42.16351388902061
475,37.50554022181726,126.89810994846897,37.506677325753074,127.05144649249658,17.0,2,Clear,Medium,57.681635276802766
476,37.598592959223865,127.00027801566907,37.573993831929535,127.04084328044735,18.0,1,Clear,High,33.90594917535246
477,37.414759312947076,127.04235378258237,37.42613046876469,127.08827604407864,18.0,0,Clear,Low,26.06445699415565
478,37.510770856880264,127.02868554043297,37.55810195885498,126.96078052365563,17.0,6,Rain,,42.374319906025306
479,37.59386050712382,127.03934409465758,37.424964162793366,126.94654868979796,15.0,3,Cloudy,,60.0
480,37.50461956883403,126.93067499444388,37.55884213250988,126.92056615996721,21.0,4,Cloudy,Medium,30.235589051124975
481,37.52587972762705,127.0453502648525,37.455153513650274,126.84610731285326,10.0,6,Clear,High,60.0
482,37.539149737796926,126.83606271661118,37.575418116203636,126.9717821698646,14.0,2,Cloudy,Low,43.477413836827836
483,37.490908212953556,126.96334672938825,37.58880841876508,126.88310375729779,19.0,0,Clear,High,51.6957481252103
484,37.525511616016814,126.80172759814943,37.429759193881026,127.07639225366388,12.0,4,Clear,Medium,60.0
485,37.51686286238462,126.89737574897008,37.49253512101308,126.97495724128312,9.0,4,Clear,Medium,38.72832682362549
486,37.5802316020982,126.90993846046142,37.596197475632536,126.97785205415242,9.0,1,Clear,,31.44207341490921
487,37.40908927606829,126.91885180748277,37.49668148719463,126.90647739826309,20.0,6,Cloudy,Medium,42.348288267059594
488,37.45619263791845,127.00864016200696,37.57270950450291,126.81559680559332,13.0,1,Clear,,59.064010710220174
489,37.59008229681531,126.9165674303811,37.51774630442626,126.80952312961189,,0,Clear,Medium,45.4952965693644
490,37.578052756778185,126.93460808678675,37.47506598158392,126.92700054324595,10.0,6,Clear,Medium,41.09674257137747
491,37.49113135055714,126.87126323926229,37.45715671110517,126.82536961342917,12.0,5,Clear,Medium,29.134685384964246
492,37.52402651956031,126.9119755374888,37.44064461821721,126.98205408666203,9.0,6,Clear,Medium,42.415081257813895
493,37.455476236596226,126.86818088817894,37.55235963827554,127.06429190169189,12.0,5,Clear,High,60.0
494,37.43762423194475,126.82195877713053,37.477308101364606,127.0648744449556,19.0,4,Cloudy,Medium,60.0
495,37.492739680987995,126.9810345780144,37.50225509244015,126.99771362303966,14.0,1,Clear,Low,22.355917888769184
496,37.47067044560521,127.0004638395665,37.49846509600024,126.86336954944187,18.0,2,Clear,Medium,52.47098818447428
497,37.516731222370176,126.98584710380288,37.51545580584663,127.05889904940766,12.0,6,Clear,,39.16415073846491
498,37.415546927392995,126.93904821314017,37.57311542912491,127.06582803059396,9.0,2,Cloudy,High,60.0
499,37.59487896153323,126.91393573405377,37.596147868716685,126.85899607548589,15.0,6,Clear,Medium,31.896744739490934
500,37.59724214889592,127.05900009487154,37.481516841714765,127.0212278257312,22.0,4,,High,49.70451523222059
501,37.53963234280395,126.95572453554087,37.56550378442126,126.88595586467814,10.0,1,Clear,Low,35.488012351055254
502,37.507219273268824,126.94375456328892,37.552905558930945,127.04079209370587,,0,Clear,Medium,41.555314450999205
503,37.461905523257265,126.80769261974193,37.51470579029112,127.09917136997107,21.0,0,Clear,High,60.0
504,37.56275900394139,126.90237434828785,37.59120942872239,126.80900780159881,11.0,0,Cloudy,High,46.07952421872537
505,37.53694623451078,126.91405868563575,37.44009490310568,127.06920975973728,16.0,6,Cloudy,Medium,60.0
506,37.432523387868976,126.91964683426906,37.421852842061924,126.9867891600796,21.0,6,Clear,High,38.88343666061918
507,37.58218543689877,126.9740517107682,37.57079239339109,127.09201478574944,16.0,2,Cloudy,Low,41.83388163548703
508,37.564507448584635,126.96008076401806,37.487829963326746,126.93950285525793,11.0,1,Cloudy,High,48.745553056964546
509,37.589959982658385,126.98237152783803,37.569393770841415,127.05421637917141,12.0,6,Clear,Medium,33.49333043241561
510,37.545143901677676,127.02946497846263,37.578618041039086,126.81871822057948,10.0,1,Clear,Low,57.53994258374914
511,37.52268303918716,127.04389572161482,37.41249151872381,126.90058371502349,12.0,2,Clear,Low,51.10579361386599
512,37.483648607258125,127.01543692286795,37.57669295259721,126.82010496132536,19.0,6,Clear,,60.0
513,37.586545696670804,127.08665710878647,37.48966381107388,127.09260294004372,19.0,0,Cloudy,Low,39.185066561841474
